Student_ID,Department,Exam_Date,Exam_Duration,Login_Time,Logout_Time,Tab_Switch_Count,Mobile_Detected,Multiple_Face_Detected,Noise_Level,Eye_Movement_Score,Head_Movement_Score,Copy_Paste_Attempts,Browser_Minimized_Count,Suspicious_Key_Presses,Internet_Disconnection_Count,Answer_Similarity_Score,IP_Address_Changes,Webcam_Disabled_Count,Mic_Disabled_Count,Typing_Speed,Exam_Submission_Time,Malpractice_Label
STU03049,EEE,2026-02-22,60,14:06:00,15:07:00,0,0,0,15.76,24.42,10.39,0,1,1,0,26.6,0,0,0,25.73,15:06:00,0
STU03050,EEE,2026-03-16,90,09:06:00,10:31:00,0,0,0,15.01,15.36,6.51,0,0,1,0,20.68,0,0,0,29.54,10:31:00,0
STU03051,DS,2026-01-15,90,14:08:00,15:34:00,1,1,0,19.74,21.43,24.17,0,0,1,1,20.37,0,0,0,62.68,15:33:00,0
STU03052,CSE,2026-03-24,90,09:05:00,10:37:00,1,0,0,12.26,14.76,26.81,0,0,0,1,16.79,0,0,0,28.24,10:34:00,0
STU03053,CIVIL,2026-01-31,60,09:01:00,09:56:00,1,0,0,14.2,21.13,8.16,0,1,2,0,7.34,0,0,0,55.32,09:56:00,0
STU03054,MECH,2026-02-10,60,09:06:00,09:52:00,2,0,1,38.77,43.31,26.09,0,2,5,1,54.78,0,1,0,67.21,09:51:00,1
STU03055,DS,2026-03-31,120,09:01:00,10:48:00,0,0,0,22.36,18.94,32.35,0,1,0,0,30.43,0,0,0,51.62,10:47:00,0
STU03056,CIVIL,2026-02-21,60,09:09:00,09:43:00,0,0,1,10.18,7.87,13.8,0,0,2,0,14.96,0,0,0,37.19,09:43:00,0
STU03057,AIML,2026-02-13,90,10:09:00,11:40:00,0,0,0,14.7,20.85,27.63,0,0,0,0,28.13,0,0,0,40.95,11:39:00,0
STU03058,CSE,2026-04-01,90,10:10:00,11:13:00,1,0,0,36.5,46.41,50.82,0,2,2,1,50.45,0,1,0,34.77,11:10:00,1
STU03059,IT,2026-03-14,60,10:02:00,10:54:00,1,0,1,9.25,29.63,26.25,0,0,1,1,7.41,0,0,0,39.07,10:51:00,0
STU03060,CSE,2026-02-18,90,10:04:00,10:46:00,1,1,0,9.33,27.41,27.14,0,1,0,0,39.31,0,0,0,58.48,10:45:00,0
STU03061,CSE,2026-02-14,90,09:03:00,10:19:00,1,0,1,19.37,17.87,11.14,0,0,2,1,28.64,0,0,0,55.57,10:18:00,0
STU03062,DS,2026-03-16,90,09:10:00,10:13:00,0,0,0,22.41,9.14,6.58,0,1,2,0,24.43,0,0,0,25.48,10:12:00,0
STU03063,IT,2026-01-13,60,14:01:00,14:49:00,0,0,1,23.18,24.82,17.31,0,0,0,1,32.09,0,0,0,30.42,14:47:00,0
STU03064,ECE,2026-01-13,90,09:02:00,10:20:00,2,0,0,34.91,48.93,36.11,0,0,1,1,43.43,0,0,0,48.35,10:19:00,0
STU03065,IT,2026-02-25,60,09:07:00,10:06:00,5,0,1,48.69,71.47,54.08,3,5,4,1,79.28,1,0,2,25.57,10:06:00,1
STU03066,ECE,2026-02-09,120,09:07:00,10:39:00,1,1,0,38.36,25.01,50.55,0,2,4,1,47.3,1,0,0,51.96,10:36:00,1
STU03067,MECH,2026-03-02,120,09:09:00,10:01:00,18,1,0,82.93,91.64,88.17,8,7,8,5,82.49,3,2,2,78.27,09:58:00,1
STU03068,MECH,2026-01-10,60,09:03:00,09:42:00,2,1,0,24.66,39.56,51.16,1,0,4,1,62.65,0,1,0,33.02,09:41:00,1
STU03069,DS,2026-02-24,60,14:00:00,14:49:00,2,1,0,35.03,31.95,27.61,0,0,4,2,48.82,1,1,1,39.3,14:49:00,1
STU03070,EEE,2026-01-14,90,10:06:00,11:32:00,3,0,0,45.51,26.58,53.55,1,1,2,2,53.71,1,0,1,27.45,11:32:00,1
STU03071,CSE,2026-01-01,90,09:00:00,09:58:00,1,0,0,18.09,21.17,5.57,0,1,1,0,24.84,0,0,0,29.64,09:56:00,0
STU03072,EEE,2026-01-15,60,14:09:00,14:51:00,0,0,0,22.78,18.82,17.05,0,1,0,0,34.16,0,0,0,35.1,14:48:00,0
STU03073,CIVIL,2026-02-19,90,14:03:00,15:23:00,0,0,0,22.48,31.57,29.36,0,1,1,0,17.18,0,0,0,58.97,15:20:00,0
STU03074,IT,2026-02-06,120,10:02:00,11:00:00,0,1,1,18.5,29.73,31.53,0,0,0,1,9.87,0,0,0,60.21,10:57:00,0
STU03075,CIVIL,2026-02-25,60,09:05:00,09:50:00,0,0,0,6.27,30.28,23.29,0,0,1,0,5.34,0,0,0,49.85,09:49:00,0
STU03076,EEE,2026-02-11,120,09:00:00,10:05:00,1,0,0,21.42,54.03,32.48,1,2,1,0,45.62,1,0,1,63.56,10:03:00,1
STU03077,AIML,2026-02-27,120,09:02:00,09:42:00,5,0,1,65.65,51.57,49.39,2,3,5,2,63.39,1,2,2,22.29,09:42:00,1
STU03078,IT,2026-02-13,90,14:06:00,15:38:00,1,0,0,7.55,26.1,31.8,0,0,2,0,33.83,0,0,0,27.3,15:35:00,0
STU03079,AIML,2026-01-27,60,14:03:00,15:00:00,0,0,1,27.03,11.8,17.46,0,1,2,1,34.35,0,0,0,58.54,14:59:00,0
STU03080,ECE,2026-03-19,90,09:10:00,10:29:00,0,0,0,19.8,28.99,31.18,0,1,1,0,34.01,0,0,0,35.82,10:27:00,0
STU03081,EEE,2026-01-27,60,09:04:00,09:39:00,0,0,0,5.52,17.63,29.15,0,0,2,0,20.95,0,0,0,62.6,09:36:00,0
STU03082,MECH,2026-01-14,60,14:02:00,14:39:00,2,0,0,37.01,46.57,37.7,0,0,3,1,60.26,1,0,0,33.15,14:39:00,0
STU03083,DS,2026-03-10,60,09:00:00,09:51:00,7,1,0,70.04,78.22,50.04,3,2,7,3,76.21,0,1,0,90.64,09:50:00,1
STU03084,DS,2026-01-23,60,10:08:00,10:45:00,1,0,0,28.61,54.69,36.91,0,2,3,2,60.92,1,0,0,52.15,10:44:00,1
STU03085,CIVIL,2026-03-06,60,09:02:00,10:02:00,3,1,0,39.25,48.6,50.13,1,2,2,1,57.31,0,1,0,72.86,10:00:00,1
STU03086,CSE,2026-01-03,90,14:08:00,14:57:00,7,1,0,69.81,86.64,93.46,5,9,17,3,94.74,4,5,3,121.85,14:56:00,1
STU03087,CSE,2026-01-28,90,09:02:00,10:33:00,1,0,1,36.26,50.54,44.9,0,2,5,1,42.38,1,1,1,61.34,10:30:00,1
STU03088,CIVIL,2026-01-01,120,09:03:00,09:48:00,1,0,0,44.51,38.04,29.21,1,1,4,0,63.59,0,1,0,61.67,09:45:00,1
STU03089,CSE,2026-03-29,90,14:07:00,14:38:00,7,0,1,70.87,58.65,66.5,1,3,4,1,78.85,0,2,2,36.48,14:38:00,1
STU03090,IT,2026-01-06,90,10:04:00,11:16:00,1,0,0,27.14,15.12,23.88,0,0,0,0,17.07,0,0,0,65.0,11:15:00,0
STU03091,CIVIL,2026-01-29,60,10:06:00,10:45:00,10,1,0,89.87,92.18,75.48,4,9,16,5,95.04,3,4,1,107.06,10:45:00,1
STU03092,ECE,2026-01-08,60,10:10:00,11:01:00,0,1,0,22.15,15.48,19.24,0,0,1,0,42.27,0,0,0,45.59,11:01:00,0
STU03093,EEE,2026-01-30,60,14:01:00,14:58:00,2,1,0,29.54,37.15,30.82,0,1,3,1,37.13,1,1,1,53.63,14:58:00,1
STU03094,IT,2026-01-28,60,10:09:00,10:50:00,1,0,0,27.93,5.93,5.13,0,0,0,1,43.7,0,0,0,31.56,10:47:00,0
STU03095,IT,2026-01-26,120,14:07:00,15:49:00,0,0,1,26.47,34.09,11.64,0,1,0,0,40.02,0,0,0,60.45,15:47:00,0
STU03096,AIML,2026-01-22,90,14:02:00,14:41:00,0,0,0,22.69,7.34,34.29,0,0,2,1,8.09,0,0,0,28.73,14:41:00,0
STU03097,CSE,2026-03-07,60,10:10:00,11:06:00,0,0,0,29.89,26.24,6.18,0,0,1,0,28.15,0,0,0,38.7,11:03:00,0
STU03098,ECE,2026-03-27,90,09:03:00,10:36:00,0,0,0,23.56,8.02,17.64,0,0,1,0,20.63,0,0,0,52.26,10:33:00,0
STU03099,AIML,2026-02-01,120,14:01:00,14:34:00,3,0,0,39.44,54.45,53.09,0,1,2,2,38.97,0,1,1,33.54,14:34:00,1
STU03100,CIVIL,2026-03-01,60,10:00:00,10:46:00,0,0,0,5.62,29.35,32.51,0,0,0,0,20.82,0,0,0,52.63,10:44:00,0
STU03101,CIVIL,2026-02-18,120,09:01:00,10:21:00,0,1,0,10.63,21.75,13.27,0,1,2,0,20.21,0,0,0,61.99,10:21:00,0
STU03102,AIML,2026-02-02,90,14:06:00,15:21:00,0,0,0,23.47,11.77,33.99,0,0,2,1,16.9,0,0,0,56.62,15:21:00,0
STU03103,MECH,2026-02-21,60,10:02:00,10:47:00,3,1,0,71.51,62.72,60.85,4,4,4,2,82.2,0,0,1,23.57,10:47:00,1
STU03104,CSE,2026-01-24,120,10:10:00,11:34:00,7,0,1,64.24,70.3,51.21,1,4,9,4,74.57,0,0,0,91.35,11:33:00,1
STU03105,CIVIL,2026-02-08,90,14:07:00,15:07:00,1,0,0,45.91,51.83,44.68,0,1,5,0,58.46,1,0,0,57.4,15:04:00,1
STU03106,IT,2026-02-09,90,14:01:00,14:35:00,0,0,0,15.51,15.74,25.82,0,1,2,1,32.96,0,0,0,61.5,14:33:00,0
STU03107,EEE,2026-01-08,60,14:05:00,14:43:00,1,0,0,22.99,22.68,32.84,0,0,0,0,41.41,0,0,0,56.8,14:43:00,0
STU03108,ECE,2026-02-04,60,10:01:00,10:48:00,0,1,0,5.56,15.92,16.83,0,1,1,0,32.51,0,0,0,44.48,10:47:00,0
STU03109,ECE,2026-03-10,90,09:01:00,09:35:00,1,0,0,36.59,47.15,27.33,0,1,4,0,44.99,0,0,1,68.41,09:34:00,0
STU03110,EEE,2026-01-13,90,10:09:00,11:01:00,1,0,0,22.86,30.4,14.13,0,1,0,1,8.45,0,0,0,56.8,11:00:00,0
STU03111,IT,2026-02-27,60,14:03:00,14:51:00,0,1,0,10.75,29.06,16.69,0,0,2,0,29.68,0,0,0,33.29,14:48:00,0
STU03112,AIML,2026-01-28,120,10:06:00,11:17:00,1,0,0,18.4,20.75,11.07,0,0,1,1,28.91,0,0,0,40.78,11:16:00,0
STU03113,ECE,2026-03-16,90,09:06:00,10:04:00,0,0,0,26.05,27.4,27.31,0,0,0,1,36.99,0,0,0,65.15,10:04:00,0
STU03114,DS,2026-01-14,90,09:00:00,10:20:00,1,0,1,16.54,8.86,21.82,0,0,1,1,12.72,0,0,0,34.06,10:18:00,0
STU03115,ECE,2026-01-27,60,14:10:00,15:02:00,0,0,1,16.43,33.62,24.87,0,1,1,0,26.34,0,0,0,49.78,14:59:00,0
STU03116,IT,2026-02-15,60,14:08:00,15:04:00,1,0,1,18.0,10.46,27.42,0,0,2,0,28.65,0,0,0,67.95,15:04:00,0
STU03117,IT,2026-03-15,60,10:07:00,10:55:00,5,1,1,53.49,51.92,50.49,2,3,7,4,81.43,0,2,2,109.42,10:53:00,1
STU03118,IT,2026-03-18,60,14:07:00,15:07:00,0,0,0,15.52,31.68,13.24,0,1,1,1,20.66,0,0,0,66.78,15:07:00,0
STU03119,MECH,2026-01-07,120,09:09:00,10:04:00,1,0,0,27.13,29.24,30.45,0,0,0,0,25.73,0,0,0,41.78,10:04:00,0
STU03120,CIVIL,2026-03-24,90,09:02:00,10:17:00,0,0,0,28.74,11.94,12.95,0,1,1,1,40.73,0,0,0,35.27,10:17:00,0
STU03121,MECH,2026-03-10,120,09:10:00,10:55:00,0,0,0,5.78,19.39,8.51,0,0,0,0,26.13,0,0,0,29.74,10:55:00,0
STU03122,IT,2026-03-18,90,09:03:00,10:01:00,1,0,0,21.83,15.31,13.12,0,0,2,1,34.78,0,0,0,69.48,10:00:00,0
STU03123,DS,2026-02-17,90,14:05:00,15:04:00,0,1,1,9.0,6.81,9.07,0,1,0,1,42.89,0,0,0,43.92,15:03:00,0
STU03124,EEE,2026-03-05,90,14:09:00,14:51:00,1,0,0,7.69,29.58,20.1,0,1,1,1,21.82,0,0,0,31.29,14:49:00,0
STU03125,CSE,2026-03-04,90,14:03:00,15:02:00,0,1,0,20.38,33.3,7.27,0,0,1,0,34.39,0,0,0,63.73,15:01:00,0
STU03126,CSE,2026-03-21,120,09:03:00,10:16:00,0,0,1,7.98,21.42,20.84,0,1,2,0,21.37,0,0,0,68.68,10:14:00,0
STU03127,CSE,2026-02-09,60,09:09:00,10:05:00,1,0,0,13.07,11.26,13.94,0,1,1,0,37.15,0,0,0,42.57,10:04:00,0
STU03128,IT,2026-02-06,90,14:01:00,15:14:00,12,0,1,96.97,86.06,98.16,10,9,13,4,98.76,1,2,5,30.02,15:13:00,1
STU03129,MECH,2026-03-21,60,10:05:00,10:58:00,1,1,0,23.03,44.75,40.75,0,2,4,1,47.94,1,1,0,20.52,10:57:00,1
STU03130,AIML,2026-02-28,90,14:08:00,15:12:00,2,1,0,40.86,35.51,48.15,1,2,1,0,55.36,1,0,0,16.7,15:10:00,1
STU03131,ECE,2026-03-08,60,09:08:00,10:07:00,1,1,0,21.97,44.6,48.86,1,0,5,0,39.02,0,0,1,16.45,10:04:00,1
STU03132,DS,2026-01-10,60,14:07:00,14:58:00,1,0,1,22.19,33.59,5.18,0,0,1,1,35.0,0,0,0,56.62,14:57:00,0
STU03133,CIVIL,2026-01-05,120,10:01:00,11:36:00,1,0,0,29.16,19.69,18.09,0,0,1,0,36.02,0,0,0,32.57,11:36:00,0
STU03134,EEE,2026-01-11,120,09:10:00,09:58:00,0,0,0,12.84,12.39,8.57,0,0,1,1,13.65,0,0,0,29.41,09:55:00,0
STU03135,MECH,2026-03-23,120,10:09:00,10:59:00,5,0,1,50.38,72.94,77.08,3,2,5,4,82.51,1,1,0,76.9,10:59:00,1
STU03136,AIML,2026-01-27,60,14:09:00,15:07:00,1,0,0,32.07,48.48,44.94,1,1,3,1,57.77,0,1,1,19.32,15:07:00,1
STU03137,AIML,2026-03-11,90,10:09:00,11:22:00,7,1,1,71.53,58.5,63.83,4,1,4,4,65.27,2,2,2,81.65,11:19:00,1
STU03138,EEE,2026-03-08,120,09:10:00,09:50:00,1,1,0,24.52,19.81,8.57,0,1,2,1,25.31,0,0,0,30.56,09:48:00,0
STU03139,IT,2026-03-19,90,10:05:00,11:08:00,1,0,1,27.58,32.65,17.91,0,1,1,1,18.68,0,0,0,47.38,11:05:00,0
STU03140,AIML,2026-03-02,90,09:08:00,10:04:00,1,1,1,7.03,29.3,15.84,0,1,0,0,9.25,0,0,0,44.62,10:02:00,0
STU03141,AIML,2026-02-02,120,09:07:00,10:03:00,0,0,0,20.7,14.21,10.57,0,1,1,0,6.49,0,0,0,32.22,10:00:00,0
STU03142,EEE,2026-02-23,60,10:03:00,10:36:00,12,1,1,84.55,84.97,85.04,9,7,12,7,83.02,1,3,1,15.92,10:33:00,1
STU03143,AIML,2026-02-27,120,09:09:00,10:49:00,0,0,0,23.66,11.13,8.95,0,1,1,0,8.65,0,0,0,63.52,10:46:00,0
STU03144,IT,2026-01-28,90,09:03:00,10:03:00,3,1,1,40.96,70.07,51.69,1,3,7,1,74.68,0,0,1,77.88,10:00:00,1
STU03145,CSE,2026-01-08,60,14:07:00,15:00:00,1,0,0,28.81,24.36,10.39,0,0,0,0,27.21,0,0,0,63.43,14:57:00,0
STU03146,CSE,2026-03-27,120,10:04:00,11:10:00,0,0,0,8.3,33.57,17.81,0,1,1,1,29.53,0,0,0,29.43,11:10:00,0
STU03147,DS,2026-01-15,120,14:04:00,14:46:00,3,1,0,44.13,37.31,42.67,0,0,5,1,40.66,0,1,0,24.84,14:44:00,1
STU03148,MECH,2026-03-04,120,10:03:00,12:04:00,1,1,0,29.84,29.27,11.08,0,0,0,0,21.93,0,0,0,61.8,12:01:00,0
STU03149,CSE,2026-01-13,60,10:06:00,10:50:00,3,0,1,61.8,56.07,66.01,1,3,6,1,82.44,2,1,1,49.35,10:47:00,1
STU03150,AIML,2026-01-23,120,14:03:00,14:54:00,1,0,0,15.14,8.49,10.64,0,0,1,1,15.45,0,0,0,53.39,14:52:00,0
STU03151,AIML,2026-02-03,60,10:09:00,10:43:00,2,0,0,35.43,50.71,38.43,1,1,4,2,64.41,1,0,1,33.1,10:40:00,1
STU03152,ECE,2026-02-21,90,14:03:00,14:36:00,1,0,0,21.82,11.05,32.58,0,0,1,1,40.89,0,0,0,56.4,14:34:00,0
STU03153,AIML,2026-01-10,120,09:04:00,09:46:00,0,0,1,26.74,11.41,31.05,0,1,1,0,40.92,0,0,0,36.32,09:46:00,0
STU03154,DS,2026-03-18,60,09:01:00,09:56:00,4,0,0,48.42,76.33,77.35,1,2,9,4,76.41,2,1,1,67.98,09:54:00,1
STU03155,CIVIL,2026-02-05,60,09:08:00,09:49:00,0,0,0,6.63,12.91,8.51,0,1,2,0,42.09,0,0,0,63.33,09:48:00,0
STU03156,IT,2026-02-23,120,14:10:00,15:22:00,3,0,0,47.58,34.3,39.74,0,2,2,2,56.84,1,1,1,47.79,15:20:00,1
STU03157,CSE,2026-01-14,120,09:05:00,09:54:00,1,0,0,16.34,10.67,33.69,0,1,2,0,24.65,0,0,0,46.0,09:51:00,0
STU03158,EEE,2026-03-12,120,14:04:00,15:23:00,1,0,0,20.1,11.93,11.2,0,0,1,0,18.87,0,0,0,30.84,15:20:00,0
STU03159,EEE,2026-03-11,120,09:00:00,09:35:00,3,1,1,46.88,54.91,72.11,2,5,6,4,68.47,2,1,1,28.51,09:33:00,1
STU03160,MECH,2026-02-18,120,09:09:00,09:43:00,6,1,1,55.42,53.1,48.77,1,5,7,4,77.21,0,1,2,20.46,09:42:00,1
STU03161,CIVIL,2026-01-25,60,14:06:00,14:43:00,3,0,1,31.53,50.86,47.23,1,2,5,0,59.25,0,1,0,28.95,14:43:00,1
STU03162,ECE,2026-03-26,120,10:01:00,10:45:00,3,0,0,36.79,33.59,38.52,0,2,1,1,35.32,0,0,1,35.95,10:42:00,0
STU03163,ECE,2026-01-20,60,10:04:00,11:04:00,1,1,0,28.23,16.62,23.04,0,1,1,0,20.69,0,0,0,66.9,11:02:00,0
STU03164,EEE,2026-03-09,90,14:06:00,14:39:00,1,1,0,42.92,31.65,45.38,0,0,2,1,54.34,1,0,1,82.36,14:39:00,1
STU03165,DS,2026-02-23,120,10:06:00,11:35:00,5,1,1,49.89,58.88,64.07,4,1,8,4,60.91,1,1,1,57.42,11:33:00,1
STU03166,MECH,2026-01-14,60,14:10:00,14:52:00,5,1,0,67.81,54.02,71.99,2,4,6,4,68.69,2,2,1,93.26,14:50:00,1
STU03167,IT,2026-03-02,120,14:07:00,14:44:00,1,0,0,11.7,25.24,16.94,0,1,2,0,42.27,0,0,0,46.01,14:42:00,0
STU03168,AIML,2026-02-13,120,14:06:00,15:33:00,0,0,0,14.17,32.94,23.24,0,1,1,1,12.92,0,0,0,69.45,15:31:00,0
STU03169,IT,2026-02-07,120,09:02:00,10:02:00,0,0,1,5.26,24.19,9.36,0,0,0,1,42.34,0,0,0,45.85,09:59:00,0
STU03170,EEE,2026-01-01,90,09:01:00,09:34:00,1,0,0,25.68,16.29,12.38,0,1,2,0,8.12,0,0,0,29.0,09:31:00,0
STU03171,AIML,2026-02-12,90,14:02:00,15:11:00,3,0,0,34.34,29.15,40.41,1,0,5,0,35.93,0,1,0,51.19,15:10:00,1
STU03172,CSE,2026-01-19,120,10:10:00,12:02:00,0,0,0,21.68,20.41,27.14,0,1,2,0,6.76,0,0,0,50.16,12:01:00,0
STU03173,DS,2026-02-22,90,09:02:00,10:02:00,1,0,1,21.6,34.36,18.05,0,0,2,0,16.23,0,0,0,57.55,10:02:00,0
STU03174,MECH,2026-01-06,120,09:09:00,09:44:00,1,0,0,16.08,11.34,15.93,0,0,1,1,21.49,0,0,0,46.17,09:43:00,0
STU03175,CIVIL,2026-01-31,120,09:10:00,10:17:00,2,0,0,36.65,27.86,31.73,0,1,2,1,52.71,0,1,1,75.81,10:16:00,1
STU03176,IT,2026-01-01,90,14:00:00,14:40:00,0,0,0,8.13,28.84,7.55,0,1,1,0,30.63,0,0,0,48.5,14:38:00,0
STU03177,ECE,2026-02-16,60,09:04:00,09:42:00,0,0,1,9.02,32.44,5.28,0,1,2,1,38.21,0,0,0,49.84,09:42:00,0
STU03178,MECH,2026-03-16,120,10:10:00,11:18:00,0,0,0,14.97,26.52,23.95,0,0,0,1,13.45,0,0,0,26.68,11:15:00,0
STU03179,ECE,2026-01-23,120,09:05:00,10:08:00,2,0,1,43.7,32.9,32.85,1,2,2,0,47.63,0,1,1,52.24,10:06:00,1
STU03180,AIML,2026-01-12,90,10:06:00,11:11:00,7,0,1,65.55,55.85,59.49,2,5,8,1,81.04,1,1,0,89.49,11:10:00,1
STU03181,DS,2026-01-23,90,14:05:00,15:02:00,7,1,1,64.35,54.17,48.86,1,5,10,1,61.7,0,2,2,23.28,15:01:00,1
STU03182,CIVIL,2026-01-11,120,10:07:00,11:24:00,1,0,0,27.16,9.48,27.22,0,1,2,0,20.55,0,0,0,57.21,11:24:00,0
STU03183,ECE,2026-01-08,120,10:01:00,11:26:00,1,0,0,25.71,45.81,25.15,0,0,3,0,36.42,1,1,1,59.78,11:23:00,0
STU03184,CIVIL,2026-02-07,60,10:06:00,10:57:00,0,0,1,21.53,15.87,18.78,0,0,1,0,16.3,0,0,0,36.49,10:55:00,0
STU03185,AIML,2026-01-20,90,09:10:00,09:44:00,4,0,1,47.13,59.91,55.27,1,4,8,4,80.77,0,1,1,21.68,09:42:00,1
STU03186,MECH,2026-02-22,90,10:01:00,10:54:00,0,0,0,7.15,8.87,6.13,0,0,0,0,26.8,0,0,0,40.82,10:54:00,0
STU03187,ECE,2026-02-16,90,14:09:00,15:37:00,5,1,0,65.55,69.45,56.26,2,4,5,1,70.18,2,2,2,94.1,15:34:00,1
STU03188,DS,2026-01-31,90,14:02:00,14:43:00,1,0,0,24.26,17.16,13.09,0,1,2,0,15.16,0,0,0,50.96,14:42:00,0
STU03189,MECH,2026-01-21,60,09:00:00,09:54:00,0,0,0,14.5,10.23,22.69,0,1,0,1,34.59,0,0,0,35.64,09:53:00,0
STU03190,AIML,2026-03-15,90,14:06:00,15:04:00,5,1,1,64.08,76.47,67.2,4,1,7,4,64.55,2,1,2,59.84,15:04:00,1
STU03191,MECH,2026-01-27,120,09:08:00,10:08:00,2,1,1,26.7,26.95,26.55,1,2,3,0,45.28,0,1,0,77.6,10:06:00,1
STU03192,CIVIL,2026-02-01,60,14:09:00,14:43:00,3,0,1,28.61,31.01,28.29,0,1,4,0,63.5,1,0,1,53.77,14:42:00,1
STU03193,EEE,2026-02-20,120,09:01:00,10:12:00,1,0,1,8.67,12.87,14.13,0,0,0,1,5.5,0,0,0,51.37,10:09:00,0
STU03194,CSE,2026-03-15,120,09:04:00,09:49:00,7,0,1,50.78,79.12,62.58,3,3,4,1,76.75,2,2,2,26.98,09:49:00,1
STU03195,AIML,2026-02-13,60,09:08:00,09:41:00,3,1,0,21.76,55.2,29.95,0,1,2,2,37.03,1,0,1,48.27,09:38:00,1
STU03196,DS,2026-01-18,120,09:06:00,10:37:00,7,0,1,40.83,66.93,61.07,2,4,4,2,68.41,2,2,2,16.2,10:35:00,1
STU03197,EEE,2026-03-15,90,14:05:00,15:08:00,0,0,0,29.62,27.1,8.82,0,0,2,0,18.0,0,0,0,53.98,15:06:00,0
STU03198,IT,2026-01-03,60,09:10:00,09:49:00,1,1,0,15.56,26.42,23.29,0,0,2,0,29.85,0,0,0,44.25,09:48:00,0
STU03199,IT,2026-02-25,120,14:03:00,15:46:00,8,1,0,80.52,89.44,84.88,10,11,8,4,84.91,3,3,5,47.4,15:46:00,1
STU03200,CSE,2026-01-30,60,14:09:00,14:49:00,2,0,0,44.29,35.46,41.41,0,2,1,0,39.38,0,1,0,48.61,14:49:00,0
STU03201,CIVIL,2026-01-23,90,14:01:00,15:19:00,17,1,1,66.94,82.32,94.88,5,5,18,5,83.05,1,5,1,39.52,15:16:00,1
STU03202,AIML,2026-01-07,90,10:01:00,11:29:00,1,0,0,22.83,7.56,20.82,0,1,2,1,11.29,0,0,0,52.22,11:29:00,0
STU03203,AIML,2026-02-01,120,14:09:00,15:37:00,0,0,0,10.76,5.42,28.75,0,0,0,0,43.56,0,0,0,46.98,15:34:00,0
STU03204,EEE,2026-02-12,60,09:00:00,09:57:00,12,1,1,70.11,78.34,88.06,6,9,21,7,82.22,3,2,3,65.07,09:56:00,1
STU03205,EEE,2026-03-04,60,14:06:00,14:56:00,1,0,0,36.71,38.71,40.2,0,1,5,1,40.44,1,1,0,68.88,14:54:00,1
STU03206,CIVIL,2026-03-22,120,10:00:00,11:21:00,0,0,0,24.14,33.06,8.17,0,0,1,1,40.99,0,0,0,41.11,11:20:00,0
STU03207,IT,2026-01-14,60,14:02:00,14:57:00,1,0,0,16.97,26.11,21.83,0,0,1,0,36.01,0,0,0,27.27,14:54:00,0
STU03208,ECE,2026-01-24,60,10:03:00,10:39:00,1,0,0,22.73,33.28,6.85,0,0,0,0,44.71,0,0,0,58.16,10:37:00,0
STU03209,DS,2026-02-12,90,14:07:00,15:21:00,3,0,0,35.2,39.35,53.46,0,1,1,0,46.8,0,1,1,76.71,15:19:00,1
STU03210,CIVIL,2026-03-22,90,14:02:00,14:43:00,0,0,0,26.34,30.38,28.16,0,0,1,1,15.27,0,0,0,52.01,14:41:00,0
STU03211,DS,2026-01-22,90,09:04:00,10:20:00,1,1,0,36.69,27.81,45.8,0,2,1,1,46.93,1,0,0,82.82,10:17:00,1
STU03212,CSE,2026-03-04,120,09:01:00,10:55:00,9,1,1,76.46,79.26,93.69,6,8,11,4,81.08,4,3,1,79.63,10:53:00,1
STU03213,IT,2026-03-14,120,10:09:00,10:49:00,1,1,0,22.88,25.1,10.31,0,1,1,1,11.55,0,0,0,66.35,10:47:00,0
STU03214,EEE,2026-01-21,90,10:01:00,11:07:00,11,0,0,87.7,77.98,86.65,4,4,14,5,94.2,1,4,1,18.9,11:06:00,1
STU03215,DS,2026-01-25,120,09:10:00,09:54:00,1,0,0,30.46,50.32,34.3,1,1,2,0,48.05,1,0,1,19.8,09:53:00,1
STU03216,IT,2026-02-28,120,09:05:00,09:54:00,3,1,1,40.52,65.63,67.93,4,4,8,1,60.01,2,0,2,53.33,09:54:00,1
STU03217,CIVIL,2026-03-26,120,14:08:00,15:11:00,4,1,1,44.16,52.72,63.03,3,1,7,2,62.09,0,0,2,64.14,15:08:00,1
STU03218,CSE,2026-02-24,60,10:01:00,10:41:00,0,0,0,23.94,18.55,14.68,0,0,2,1,38.02,0,0,0,53.64,10:41:00,0
STU03219,DS,2026-04-01,90,10:03:00,10:48:00,0,0,0,27.86,22.96,27.9,0,1,0,1,13.79,0,0,0,53.39,10:46:00,0
STU03220,MECH,2026-03-16,60,14:06:00,15:03:00,5,1,1,71.35,58.93,66.93,3,4,6,1,79.42,0,1,2,57.12,15:00:00,1
STU03221,DS,2026-01-29,60,14:10:00,14:42:00,2,1,0,39.23,37.68,51.72,1,0,1,1,57.75,1,1,0,81.66,14:42:00,1
STU03222,DS,2026-03-31,90,09:03:00,10:28:00,0,1,0,19.38,34.44,27.91,0,0,0,0,14.17,0,0,0,53.0,10:26:00,0
STU03223,DS,2026-02-07,120,09:07:00,10:03:00,1,0,1,18.78,9.61,17.0,0,0,0,0,32.6,0,0,0,54.86,10:03:00,0
STU03224,CIVIL,2026-03-20,60,09:01:00,09:54:00,5,1,0,63.53,79.43,55.68,2,3,10,1,77.95,2,2,1,97.26,09:52:00,1
